Score,Decision,TrueLabel
4.592920187860727310e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.690420348197221756e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.480096045881509781e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.173528403043746948e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.969012293964624405e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.911207895725965500e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.870997345075011253e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.913642838597297668e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.053513053804636002e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.245658870786428452e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.202047362923622131e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.017103929072618484e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.072480835020542145e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.072051029652357101e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.947445191442966461e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.917299211025238037e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.321105312556028366e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.528410732746124268e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.269828088581562042e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.027905873954296112e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.793081501498818398e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.872209927067160606e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.817704273387789726e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.734187688678503036e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.565923543646931648e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.983798902481794357e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.529203288257122040e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.556579515337944031e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.009902011603116989e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.820398123934864998e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.231422673910856247e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.832407459616661072e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.490594845265150070e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.979570232331752777e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.766838926821947098e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.773448290303349495e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.817413002252578735e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.727683098986744881e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.559949807822704315e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.531927010044455528e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.706891555339097977e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.818144090473651886e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.689738921821117401e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.522546263411641121e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.693436272442340851e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.946074284613132477e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.938903566449880600e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.780543105676770210e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.992158453911542892e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.065014421939849854e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.198565147817134857e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.590536467730998993e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.687163513153791428e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.427289124578237534e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.813000628724694252e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.745341207832098007e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.954586107283830643e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.208532627671957016e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.162801429629325867e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.917065914720296860e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.687453456223011017e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.705688519403338432e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.753300756216049194e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.914520144462585449e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.084949847310781479e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.897809656336903572e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.613052889704704285e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.559900214895606041e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.833386115729808807e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000415094196796417e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.900605253875255585e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.019371699541807175e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.182681906968355179e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.546045791357755661e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.460092633962631226e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.383969586342573166e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.865253878757357597e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.720015287399291992e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.824008628726005554e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.091677255928516388e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.784232936799526215e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.039937328547239304e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.256097298115491867e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.644191358238458633e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.961253911256790161e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.699107328429818153e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.741827327758073807e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.680325578898191452e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.725226037204265594e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.836544696241617203e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.971084486693143845e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.110241308808326721e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.082435276359319687e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.875873051583766937e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.643717616796493530e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.408401437103748322e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.911623895168304443e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.079655442386865616e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.349561873823404312e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.911834675818681717e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.466231748461723328e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.373173763975501060e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.372396342456340790e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.373042214661836624e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.159558633342385292e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.188242437317967415e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.668774385005235672e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.147388041019439697e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.194638691842556000e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.107062239199876785e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.903567092493176460e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.593277884647250175e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.539600642397999763e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.918140660971403122e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.028120078146457672e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.973992541432380676e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.812979441136121750e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.871319117024540901e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.686667885631322861e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.551208879798650742e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.602399956434965134e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.704581176862120628e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.832393093034625053e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.836708609014749527e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.793892683461308479e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.922611940652132034e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.929867874830961227e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.746771719306707382e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.624553559347987175e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.885306650772690773e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.112975671887397766e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.958185669034719467e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.764115506783127785e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.752810880541801453e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.131812136620283127e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.426214378327131271e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.578637424856424332e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.025553353130817413e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.711797529831528664e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.587714629247784615e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.513096598908305168e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.609949257224798203e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.813790623098611832e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.909909632056951523e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.753361059352755547e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.445998765528202057e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.423213958740234375e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.495460608974099159e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.554930910468101501e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.458543447777628899e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.159099258482456207e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.167580347508192062e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.373946528881788254e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.881819080561399460e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.284122958779335022e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.226934630423784256e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.342088010162115097e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.834280814975500107e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.125935189425945282e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.621409811079502106e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.896686248481273651e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.711451310664415359e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.026974551379680634e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.252391867339611053e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.565923940390348434e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.834149498492479324e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.643595777451992035e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.256980493664741516e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.059237893670797348e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.195199348032474518e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.413892980664968491e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.442193545401096344e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.560439381748437881e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.874557722359895706e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.812679719179868698e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.533195868134498596e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.536729305982589722e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.141808651387691498e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.357721820473670959e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.930920898914337158e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.686447791755199432e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.587474744766950607e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.441200289875268936e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.267925396561622620e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.142808727920055389e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.485845100134611130e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.586939234286546707e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.528288729488849640e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.684183280915021896e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.223544780164957047e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.216971505433320999e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.933036398142576218e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.507087171077728271e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.850631114095449448e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.976585507392883301e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.729497712105512619e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.394084215164184570e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.109874367713928223e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.929640632122755051e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.189621191471815109e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.555255640298128128e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.891503136605024338e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.854800179600715637e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.459327552467584610e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.124119412153959274e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.228656180202960968e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.371394868940114975e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.433191381394863129e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.143557045608758926e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.243275616317987442e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.608533345162868500e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.164348520338535309e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.631845444440841675e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.135204643011093140e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.587720148265361786e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.484838806092739105e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.504549782723188400e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.497267305850982666e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.366267006844282150e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.499438684433698654e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.658080171793699265e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.958061501383781433e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.124301183968782425e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.795216489583253860e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.429999273270368576e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.389092326164245605e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.244694951921701431e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.091223701834678650e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.148152191191911697e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.943381063640117645e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.129996851086616516e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.022177636623382568e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.468640010803937912e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.022941622883081436e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.741186276078224182e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.394699819386005402e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.419960547238588333e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.172099150717258453e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.236037567257881165e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.844300337135791779e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.992524981498718262e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.339977055788040161e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.721682243049144745e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.207833394408226013e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.202295750379562378e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.809071335941553116e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.511629257351160049e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.933988235890865326e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.089516311883926392e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.987878285348415375e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.739129010587930679e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.572107017040252686e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.576308678835630417e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.817745208740234375e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.672621868550777435e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.683101110160350800e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.656991481781005859e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.619988638907670975e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.559697609394788742e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.848784629255533218e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.165470927953720093e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.840209778398275375e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.136901210993528366e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.686360109597444534e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.630457006394863129e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.962074734270572662e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.244256928563117981e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.968125838786363602e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.924227483570575714e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.398945253342390060e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.935097251087427139e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.949696198105812073e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.362906329333782196e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.732647910714149475e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.873710684478282928e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.675214644521474838e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.787700250744819641e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.720884840935468674e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.427365027368068695e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.230988677591085434e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.277191124856472015e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.621159750968217850e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.006654188036918640e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.204747896641492844e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.835711792111396790e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.437859170138835907e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.587879870086908340e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.727106075733900070e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.897450562566518784e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.679786507040262222e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.230025690048933029e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.996376413851976395e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.000528249889612198e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.873152822256088257e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.771988537162542343e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.226940080523490906e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.840242840349674225e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.996325820684432983e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.753823857754468918e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.386039916425943375e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.523579496890306473e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.893174394965171814e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.187891423702239990e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.914446733891963959e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.813986830413341522e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.955524113029241562e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.185070913285017014e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.174537654966115952e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.986743442714214325e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.793545231223106384e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.648781847208738327e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.562873858958482742e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.289252683520317078e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.111711401492357254e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.816331038251519203e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.942834213376045227e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.193588625639677048e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.343534819781780243e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.316541831940412521e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.371733404695987701e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.376372788101434708e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.234794992953538895e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.383272957056760788e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.668539855629205704e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.691696260124444962e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.336464684456586838e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.353424068540334702e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.326020367443561554e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.573992919176816940e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.390419460833072662e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.200913943350315094e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.170658066868782043e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.342131782323122025e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.439547657966613770e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.336260724812746048e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.326842259615659714e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.320373293012380600e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.376241937279701233e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.520305432379245758e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.621309693902730942e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.576523322612047195e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.610283765941858292e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.668680950999259949e-03,0.000000000000000000e+00,0.000000000000000000e+00
