Score,Decision,TrueLabel
1.900493912398815155e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.020544186234474182e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.119579352438449860e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.034141495823860168e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.909237913787364960e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.913538388907909393e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.904110796749591827e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.944058761000633240e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.863037236034870148e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.775036752223968506e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.661071926355361938e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.645330339670181274e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.594766043126583099e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.544789317995309830e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.599126309156417847e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.600197516381740570e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.531696878373622894e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.509001012891530991e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.527403667569160461e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.540203392505645752e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.573214307427406311e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.567730121314525604e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.506847236305475235e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.485462673008441925e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.510936021804809570e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.539104804396629333e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.576575264334678650e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.532167382538318634e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.497431844472885132e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.566029712557792664e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.625148765742778778e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.619799062609672546e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.685666292905807495e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.667705737054347992e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.648355647921562195e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.618297956883907318e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.594650745391845703e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.576654240489006042e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.552915666252374649e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.543065253645181656e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.491571031510829926e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.431151386350393295e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.410528179258108139e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.381599251180887222e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.326488237828016281e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.378761045634746552e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.499359495937824249e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.717907004058361053e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.885047927498817444e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.941006444394588470e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.944576762616634369e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.941086538136005402e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.940089464187622070e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.859285309910774231e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.819915510714054108e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.819807104766368866e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.774030737578868866e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.706650853157043457e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.611880585551261902e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.498655136674642563e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.429214701056480408e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.405860390514135361e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.403683889657258987e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.359947025775909424e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.259556971490383148e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.243508234620094299e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.250374130904674530e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.288012042641639709e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.281121373176574707e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.285327132791280746e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.248037070035934448e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.247378811240196228e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.227181870490312576e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.222642604261636734e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.244240533560514450e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.284415554255247116e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.315094809979200363e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.342334225773811340e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.373137440532445908e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.376363821327686310e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.313052233308553696e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.365789491683244705e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.379159186035394669e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.402834244072437286e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.426464039832353592e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.473644096404314041e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.524809561669826508e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.609635353088378906e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.592120528221130371e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.542727183550596237e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.527303922921419144e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.545298099517822266e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.484515238553285599e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.442120969295501709e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.449745148420333862e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.529858075082302094e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.610671542584896088e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.670969836413860321e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.686127111315727234e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.588811166584491730e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.488764025270938873e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.467730477452278137e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.491590961813926697e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.551599707454442978e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.532426197081804276e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.568335108458995819e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.566931419074535370e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.595712266862392426e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.571052707731723785e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.542367693036794662e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.528872828930616379e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.560582686215639114e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.570322364568710327e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.601915992796421051e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.609159260988235474e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.622144877910614014e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.607486046850681305e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.605145819485187531e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.496563851833343506e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.445641741156578064e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.511708460748195648e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.658909954130649567e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.719716005027294159e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.657680794596672058e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.628257334232330322e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.669445261359214783e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.694863848388195038e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.594847813248634338e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.519921887665987015e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.582866348326206207e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.719702035188674927e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.712965965270996094e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.672521047294139862e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.482300274074077606e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.369949989020824432e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.416725944727659225e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.458422373980283737e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.417277753353118896e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.403002254664897919e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.478715240955352783e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.445316802710294724e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.453308574855327606e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.469062454998493195e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.497045997530221939e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.615792885422706604e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.632779464125633240e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.686309464275836945e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.764560863375663757e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.823258027434349060e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.783757843077182770e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.792981103062629700e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.806335337460041046e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.722002401947975159e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.744530908763408661e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.884465105831623077e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.857303641736507416e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.779718324542045593e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.724941655993461609e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.694859750568866730e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.632879860699176788e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.593527197837829590e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.719206012785434723e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.807514205574989319e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.737446710467338562e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.726624742150306702e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.782610267400741577e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.861425861716270447e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.901644095778465271e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.803598552942276001e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.790119335055351257e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.797004230320453644e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.820112392306327820e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.817808113992214203e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.763765513896942139e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.777119189500808716e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.791056990623474121e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.807308942079544067e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.856747455894947052e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.985805295407772064e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.052975073456764221e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.037194930016994476e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.968065835535526276e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.953256130218505859e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.934570446610450745e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.830607838928699493e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.789913699030876160e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.767851039767265320e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.805489882826805115e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.745392940938472748e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.735876128077507019e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.764889992773532867e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.861036382615566254e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.765057444572448730e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.615643501281738281e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.513949315994977951e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.611488312482833862e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.711060479283332825e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.749549619853496552e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.722652651369571686e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.638963446021080017e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.701492257416248322e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.777965202927589417e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.800248399376869202e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.785027422010898590e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.769578829407691956e-02,1.000000000000000000e+00,0.000000000000000000e+00
